,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
18928,49469402,https://www.airbnb.com/rooms/49469402,20241104040953,2024-11-04,city scrape,Fancy ROOM in Prime Brooklyn,"The Bedford House is located in Bed-Stuy, a historic Brooklyn neighborhood that feels like home with its quaint streets and vibrant culture. This home offers spacious apartments with a serene outdoor area, spacious common areas and modern amenities — all tied together by our coliving community. As you enjoy all the Bedford House has to offer, you’ll meet people from every corner of the world, building a community from the comfort of your home.","The Bedford House is in the charming and historic Bed-Stuy neighborhood, with the lively Herbert Von King park, trendy coffee shops like Brooklyn Blend and eclectic cuisine ranging from Caribbean to Japanese all within walking distance. If you feel like getting outside, you can take a stroll down Bed-Stuy's tree-lined streets and admire the brick and brownstone architecture the neighborhood is known for.",https://a0.muscache.com/pictures/e937c603-8e56-4495-ba21-edb8fb4d3d8f.jpg,368147160,https://www.airbnb.com/users/show/368147160,Alex,2020-09-18,"New York, NY","Are you tired of the tedious and time-consuming process of finding the right place to live? At Outpost Club, we think it should be as easy as grabbing your favorite cup of coffee. Our team - comprised of seasoned travelers - founded Outpost Club to make the process of relocating to a new city easier than ever before.",within an hour,100%,67%,f,https://a0.muscache.com/im/pictures/user/User-368147160/original/df44009d-2780-43c0-9ce2-b1af5dc073c7.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-368147160/original/df44009d-2780-43c0-9ce2-b1af5dc073c7.png?aki_policy=profile_x_medium,Bedford-Stuyvesant,23.0,24.0,"['email', 'phone']",t,t,Neighborhood highlights,Bedford-Stuyvesant,Brooklyn,40.689548,-73.943001,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,0.0,"[""TV"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Dryer""]",$47.00,30,367,30.0,30.0,367.0,367.0,30.0,367.0,,t,28,58,88,363,2024-11-04,2,0,0,2021-06-17,2022-05-22,3.5,3.0,2.5,3.0,3.0,3.5,3.0,,f,23,0,23,0,0.05
19045,49733992,https://www.airbnb.com/rooms/49733992,20241104040953,2024-11-04,city scrape,Cute 1.5 bedroom  apartment in North Williamsburg.,"Your family will be close to everything when you stay at this centrally-located place in one of the nicest streets in Williamsburg. 2 min walk to the train, 10 min train ride to Manhattan. <br /><br />Welcoming and cozy , our eclectic apartment is full of artistic flare and one of a kind table wear. It’s an old 1800s railroad with all its original detail and hardware. <br /><br />Pets are welcome","On the best street in N Williamsburg you are surrounded by restaurants, parks, shops and public transport. Trains, buses and  ferry all less that 5 min walk",https://a0.muscache.com/pictures/miso/Hosting-49733992/original/191a6ba5-fc30-4c40-8075-a862524f4734.png,399032318,https://www.airbnb.com/users/show/399032318,Scosha,2021-04-28,"New York, NY", Designer/Artist living in NYC and Rockaway Beach,within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-399032318/original/1d9f9026-44fb-44e0-b082-58b1f28da142.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-399032318/original/1d9f9026-44fb-44e0-b082-58b1f28da142.jpeg?aki_policy=profile_x_medium,Williamsburg,2.0,3.0,"['email', 'phone']",t,t,Neighborhood highlights,Williamsburg,Brooklyn,40.72049,-73.9563,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Dishes and silverware"", ""Fire extinguisher"", ""Board games"", ""Smoke alarm"", ""Air conditioning"", ""Refrigerator"", ""Carbon monoxide alarm"", ""First aid kit"", ""Pets allowed"", ""Lockbox"", ""Kitchen"", ""Dedicated workspace"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Coffee maker""]",$160.00,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,217,2024-11-04,3,0,0,2022-10-03,2023-07-15,4.0,4.33,2.0,4.33,3.33,5.0,4.0,,f,1,1,0,0,0.12
19166,50044566,https://www.airbnb.com/rooms/50044566,20241104040953,2024-11-04,city scrape,"Very clean, cozy, warm and quite private room","""Spacious, beautiful, comfortable, and impeccably clean apt,2nd floor. Full kitchen with brand-new stainless-steel appliances. An amazing location close to everything you need. Near Prospect Park, Barclays Centre, top bars, and an abundance of great restaurants. Luxury full service Apt, cheerful and friendly. Amazing amenities include a Bi-weekly cleaning service, 500mbps WIFI, stocked kitchen. A dream come true place.""",Some of our favorite nearby places include: <br />~The Crabby Shack - A fun seafood restaurant most known for their Clobster Roll!<br />~D’Antan|vino Naturale & Cucina Italiana - One of the best authentic Italian restaurants in Brooklyn just steps away from your front door. <br />~Covenhoven - Friendly neighborhood bar with a vast assortment of beers. <br />~Brooklyn Natural Market & Cafe - Known for its cozy atmosphere with everything from pastries to sandwiches to smoothies and juices. <br />~Wild Birds - A local bar and music venue that offers live groove-based music from around the world.,https://a0.muscache.com/pictures/d75872f1-2c11-43d9-83a1-e5487d527287.jpg,341908723,https://www.airbnb.com/users/show/341908723,Aleph,2020-03-17,"New York, NY",,a few days or more,4%,0%,f,https://a0.muscache.com/im/pictures/user/4cd43f8e-83a6-4152-bc4f-d95f1ca959d2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4cd43f8e-83a6-4152-bc4f-d95f1ca959d2.jpg?aki_policy=profile_x_medium,Gowanus,29.0,93.0,['phone'],t,t,Neighborhood highlights,Crown Heights,Brooklyn,40.67652,-73.95729,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Heating"", ""Lock on bedroom door"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Dedicated workspace"", ""Wifi""]",$54.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,29,59,89,89,2024-11-04,1,0,0,2021-07-24,2021-07-24,4.0,4.0,2.0,5.0,1.0,5.0,3.0,,f,28,1,27,0,0.03
19268,50249515,https://www.airbnb.com/rooms/50249515,20241104040953,2024-11-04,previous scrape,"Luxury building, Balcony,Gym, Rooftop, Laundry#172","Furnished room in Bushwick, 4rd floor (elevator building), private terrace, 2 windows<br />Amenities: laundry, gym, rooftop, lounge.<br />Furniture: bed, mattress, dresser, lamp, curtains, closet. Living room: sofa, coffee table, HDTV, kitchen table.<br />1 minute walk to J, Z, M trains (21 minutes to Manhattan)<br />Centrally located, minutes to restaurants, cafes, salons, gyms, laundry<br />Location: Madison St and Bushwick Ave in Brooklyn<br />There is a one-time room cleaning and administration cost of $125",,https://a0.muscache.com/pictures/0aa88c4c-0d59-49d8-8087-bcf37d263c8c.jpg,3223938,https://www.airbnb.com/users/show/3223938,Eugene,2012-08-11,"New York, NY","my number: (Phone number hidden by Airbnb) , my email: (Email hidden by Airbnb)",within an hour,98%,24%,f,https://a0.muscache.com/im/users/3223938/profile_pic/1419651644/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3223938/profile_pic/1419651644/original.jpg?aki_policy=profile_x_medium,Flatbush,742.0,1438.0,"['email', 'phone']",t,t,,Bushwick,Brooklyn,40.68926,-73.91875,Private room in serviced apartment,Private room,1,,1 shared bath,1.0,,"[""TV"", ""Washer"", ""Stove"", ""Air conditioning"", ""Refrigerator"", ""Hot water"", ""Hot tub"", ""Kitchen"", ""Dedicated workspace"", ""Private entrance"", ""Wifi"", ""Oven"", ""Central heating"", ""Dryer"", ""Bathtub""]",,30,365,30.0,90.0,365.0,1000.0,60.5,687.6,,t,19,49,79,354,2024-11-04,1,0,0,2021-12-01,2021-12-01,5.0,5.0,2.0,5.0,5.0,5.0,5.0,,f,740,0,740,0,0.03
20593,52885449,https://www.airbnb.com/rooms/52885449,20241104040953,2024-11-04,city scrape,"HUGE Bushwick Room, HDTV, 24 min to Manhattan #256","HUGE Furnished room (160 sq ft) in a recently renovated apartment, 4th floor, lots of light, 12 foot ceilings.<br />- Furniture: bed, mattress, dresser, desk, chair, TV, lamp, closet, curtains<br />- Trains M at Knickerbocker Ave and L at Myrtle-Wyckoff train station, 24 min to Manhattan<br />- 5 minute walk to 3 different Parks, 3 minutes to grocery, 6 min to shopping<br />- Location: Bleecker St and Wilson Ave<br />- There is a one-time room cleaning and administration cost of $125",,https://a0.muscache.com/pictures/miso/Hosting-52885449/original/9033f3cd-dae7-4d1e-96bb-fb87562ad29d.jpeg,3223938,https://www.airbnb.com/users/show/3223938,Eugene,2012-08-11,"New York, NY","my number: (Phone number hidden by Airbnb) , my email: (Email hidden by Airbnb)",within an hour,98%,24%,f,https://a0.muscache.com/im/users/3223938/profile_pic/1419651644/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3223938/profile_pic/1419651644/original.jpg?aki_policy=profile_x_medium,Flatbush,742.0,1438.0,"['email', 'phone']",t,t,,Bushwick,Brooklyn,40.69621,-73.92047,Private room in serviced apartment,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Heating"", ""Smoke alarm"", ""Stove"", ""Refrigerator"", ""Hot tub"", ""Carbon monoxide alarm"", ""43 inch HDTV"", ""First aid kit"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Oven"", ""Hot water""]",$43.00,30,365,30.0,90.0,365.0,1000.0,56.3,643.8,,t,4,34,64,339,2024-11-04,1,0,0,2022-07-31,2022-07-31,5.0,3.0,2.0,2.0,3.0,5.0,5.0,,f,740,0,740,0,0.04
20827,53260251,https://www.airbnb.com/rooms/53260251,20241104040953,2024-11-04,city scrape,Comfortable Private Room #263 C,"This spacious, well-kept and comfortable room is available in <br />   Chinatown, New York City.",Metro - 5 min,https://a0.muscache.com/pictures/prohost-api/Hosting-53260251/original/c8003f95-fa9f-4e9d-b947-ca740bcd3ea4.jpeg,305240193,https://www.airbnb.com/users/show/305240193,Elena,2019-10-29,,"Ready, set, rent! Discover a rental experience customized to your exact needs: choose to rent furnished or unfurnished, with roommates or alone, and for one month or longer - we’re flexible. With June, you can find your next apartment quickly and affordably, bypassing hidden costs and broker fees. Once you’re a resident, we’re there to ensure your rental experience is as easy and simple as possible. Enjoy access to 24-hour support, household essentials delivered, and monthly cleanings if you’re in a shared home. Welcome to the easiest rental experience of your life.",within a few hours,100%,89%,f,https://a0.muscache.com/im/pictures/user/User-305240193/original/5e51c3e4-a62d-4f1f-a55c-c802ff00f909.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-305240193/original/5e51c3e4-a62d-4f1f-a55c-c802ff00f909.png?aki_policy=profile_x_medium,Prospect Lefferts Gardens,316.0,1496.0,"['email', 'phone']",t,t,Neighborhood highlights,Chinatown,Manhattan,40.71380282277916,-73.99283598441949,Private room in rental unit,Private room,1,0.0,0 shared baths,3.0,1.0,"[""Heating"", ""TV"", ""Dishes and silverware"", ""Smoke alarm"", ""Microwave"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Lockbox"", ""Dedicated workspace"", ""Self check-in"", ""Wifi"", ""Oven"", ""Hot water""]",$90.00,30,180,30.0,30.0,180.0,180.0,30.0,180.0,,t,0,18,48,323,2024-11-04,1,0,0,2023-08-23,2023-08-23,5.0,5.0,1.0,5.0,5.0,5.0,4.0,,f,288,2,286,0,0.07
21200,53769467,https://www.airbnb.com/rooms/53769467,20241104040953,2024-11-04,previous scrape,Apartment opened in December 2021.,"This is 4 bedroom 2 bathroom apartment, newly renovated in 2021.<br />You have a private bathroom.<br /><br />Kitchen is shared with 3 other rooms.<br />There are refrigerator so you have plenty space to stock your food and drink.<br /><br />This apartment is about 10 min walk from Subway station.<br />You can access to 2 subway line  7 Line and M/R Line.","Elmhurst Ave is asian oriented community. You can find almost everything you need in this neighborhood. You have 24hr-open drug store,  Laundromat are  1 block away, 99c store, Target(open until midnight), best buy, and banks, and etc.<br />Starbucks is just above a subway station.<br />Queens mall is 10min walk.<br /><br />What I really want to recommend is restaurant in this neighborhood. If you love Asian cuisine, you can have nice food with extremely reasonable price comparing with manhattan.",https://a0.muscache.com/pictures/0b3c4009-b620-4bbd-b16a-a3f188bb8432.jpg,204704622,https://www.airbnb.com/users/show/204704622,Momoyo,2018-07-24,,,within a few hours,96%,64%,f,https://a0.muscache.com/im/pictures/user/64b3c8f6-a0ca-4fd9-9e28-cdb89772ec07.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/64b3c8f6-a0ca-4fd9-9e28-cdb89772ec07.jpg?aki_policy=profile_x_medium,Woodside,257.0,281.0,"['email', 'phone']",t,t,Neighborhood highlights,Elmhurst,Queens,40.74466,-73.87235,Private room in townhouse,Private room,2,,1 private bath,,,"[""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Microwave"", ""Stove"", ""Refrigerator"", ""Hangers"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Oven"", ""Free street parking"", ""Hot water""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,1,0,0,2023-08-04,2023-08-04,5.0,5.0,2.0,5.0,3.0,4.0,3.0,,f,215,2,212,1,0.07
21735,550863614415728506,https://www.airbnb.com/rooms/550863614415728506,20241104040953,2024-11-04,previous scrape,Beautiful Master bedroom,"A master bedroom with private bathroom , near subway.  A and C train in walking distance takes 15min to rach Manhattan.  Groceries stores and fast food restaurants around .",,https://a0.muscache.com/pictures/93567487-4ef7-47ec-9911-a20be7edd5a0.jpg,9917136,https://www.airbnb.com/users/show/9917136,Rani,2013-11-10,"North Babylon, NY","
",within a day,70%,66%,f,https://a0.muscache.com/im/pictures/user/777b9888-6c30-4552-ac11-da6d55b0dd87.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/777b9888-6c30-4552-ac11-da6d55b0dd87.jpg?aki_policy=profile_x_medium,Bedford-Stuyvesant,5.0,7.0,"['email', 'phone']",t,f,,Crown Heights,Brooklyn,40.67639,-73.92321,Private room in rental unit,Private room,1,,1 private bath,,,"[""Heating"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Smoke alarm"", ""Refrigerator"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Hot water"", ""Bathtub""]",,31,60,31.0,31.0,60.0,60.0,31.0,60.0,,t,30,60,90,90,2024-11-04,5,0,0,2022-07-04,2023-07-01,3.4,4.0,2.8,3.6,4.4,2.6,3.4,,f,5,0,5,0,0.18
21766,552912907771427637,https://www.airbnb.com/rooms/552912907771427637,20241104040953,2024-11-04,city scrape,FURNISHED PRIVATE ROOM. Close to J Gates subway!,"Hey there!<br />This is a basic but comfortable apartment with a private bedroom available for rent with closet, window and a full size bed to get a great night sleep!! This 5 bedroom apartment invites you to accommodate the bedroom and share with friendly, but busy roommates in the apartment with a lovely big kitchen and two full bathrooms. Feel free to cook all your meals and enjoy the apartment with roof top and close proximity to subways, bars and restaurants!",,https://a0.muscache.com/pictures/5c25e6f0-3448-481c-960f-59d1321b8737.jpg,284337887,https://www.airbnb.com/users/show/284337887,Eibhlin,2019-08-09,"New York, United States","Hi there! 

I love to travel, cook, eat and chat with interesting people from all over the world. Love hosting people and welcoming them to NYC & Dublin, both vibrant buzzing Cities!

Look forward to accommodating you!",within a few hours,95%,37%,f,https://a0.muscache.com/im/pictures/user/1f8818f2-c306-443c-9ce6-4577936979ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1f8818f2-c306-443c-9ce6-4577936979ea.jpg?aki_policy=profile_x_medium,Bushwick,16.0,32.0,"['email', 'phone']",t,t,,Bedford-Stuyvesant,Brooklyn,40.68972,-73.92801,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Heating"", ""Lock on bedroom door"", ""Smoke alarm"", ""Cooking basics"", ""Keypad"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Self check-in"", ""Wifi""]",$43.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,28,58,88,214,2024-11-04,4,1,0,2022-06-04,2024-07-28,3.25,4.0,2.75,4.0,4.25,3.75,3.5,,f,16,0,16,0,0.14
21931,565644599954468344,https://www.airbnb.com/rooms/565644599954468344,20241104040953,2024-11-04,city scrape,| Brooklyn | Trendy & Comfy Bedroom + Desk,"Spacious, beautiful, comfortable and spotless 3 Bedroom & 1 complete Bathrooms apt located in Brooklyn. An amazing location close to everything you need and an abundance of great restaurants<br /><br />Laundry room and elevator within the building. A dream come true place.",,https://a0.muscache.com/pictures/miso/Hosting-565644599954468344/original/9740cc1c-fd6f-4001-a1d2-5e3dbd9f645b.jpeg,401709949,https://www.airbnb.com/users/show/401709949,Daniela & James,2021-05-15,,,within a few hours,100%,83%,f,https://a0.muscache.com/im/pictures/user/bda0e407-69ee-4ba6-b5c3-8a48219e9902.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bda0e407-69ee-4ba6-b5c3-8a48219e9902.jpg?aki_policy=profile_x_medium,Bedford-Stuyvesant,31.0,31.0,"['email', 'phone']",t,t,,Bushwick,Brooklyn,40.69997,-73.93886,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Paid parking off premises"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Extra pillows and blankets"", ""Wifi"", ""Central heating"", ""Shower gel"", ""TV"", ""Dishes and silverware"", ""Long term stays allowed"", ""Microwave"", ""Carbon monoxide alarm"", ""Bed linens"", ""Single level home"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Iron"", ""Hot water"", ""Clothing storage"", ""Coffee maker"", ""Hot water kettle"", ""Refrigerator"", ""Room-darkening shades"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Dining table"", ""Hangers"", ""Freezer"", ""Kitchen"", ""Toaster"", ""Window AC unit"", ""Oven""]",$99.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,0,2,32,110,2024-11-04,2,1,0,2022-07-19,2024-02-28,3.5,4.0,2.5,4.5,4.0,2.0,4.0,,f,31,0,31,0,0.07
21944,566528403896892465,https://www.airbnb.com/rooms/566528403896892465,20241104040953,2024-11-04,city scrape,109-1  Huge 3BR  Best Value! Amazing NYC Apt,"This AMAZING HUGE fully remodeled Cost Efficient NYC 3 BEDROOM Apt East Harlem APT. 4 RENT will give! <br />FULLY RENOVATED and NEWELY FULLY FURNISHED and beautiful designed comfortable, unique and True New Yorker experience!! <br />Located in a fully renovated beautiful and quiet building! <br />Location is great!!! Amazing Cafe steps away, delis and supermarkets for your daily shopping and subway station just couple on minutes walk away and a very short ride to ALL NYC mine attractions and locations!","This very safe, Low-Cost, neighborhood offers an authentic experience while being super close to all main NYC attractions! SUPER SAFE and quiet residential area. Amazing French Coffee Shop just steps away! Few great restaurants in walking distance, 2 Delis on the near corner, supermarket 2 blocks away something like 2-3 minutes walk away, Subway station just 5 min's walk away and bus station less than a minute walk from the apt.",https://a0.muscache.com/pictures/miso/Hosting-566528403896892465/original/c113d18b-9636-42f2-9d70-aa7e2d790adb.jpeg,27181542,https://www.airbnb.com/users/show/27181542,JT Urban,2015-02-03,"New York, NY","I moved to New York about 14 years ago and I can't see myself anywhere else since then!
If you want to discover my amazing city I will be happy to share it with you ;-)
",within a few hours,97%,54%,f,https://a0.muscache.com/im/pictures/user/User-27181542/original/e3dac522-2681-48c6-8d81-1ccb5f710aa5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-27181542/original/e3dac522-2681-48c6-8d81-1ccb5f710aa5.jpeg?aki_policy=profile_x_medium,Williamsburg,66.0,111.0,['phone'],t,t,Neighborhood highlights,East Harlem,Manhattan,40.792191,-73.940186,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,"[""Smoke alarm"", ""Stove"", ""Air conditioning"", ""Extra pillows and blankets"", ""Pets allowed"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Microwave"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Keypad"", ""Hot water kettle"", ""Refrigerator"", ""Room-darkening shades"", ""Window guards"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Kitchen"", ""Oven""]",$165.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,0,28,58,333,2024-11-04,2,0,0,2022-07-10,2023-08-13,3.5,4.0,2.5,5.0,4.5,4.0,2.0,,f,66,66,0,0,0.07
22194,584464841351499309,https://www.airbnb.com/rooms/584464841351499309,20241104040953,2024-11-04,previous scrape,Marvelous room + Desk in Brooklyn,"Spacious, beautiful, comfortable and spotless 5 Bedroom & 2 complete Bathrooms apt located in Brooklyn. An amazing location close to everything you need and an abundance of great restaurants<br /><br />Laundry room and elevator within the building. A dream come true place.",,https://a0.muscache.com/pictures/miso/Hosting-584464841351499309/original/292982bd-7ec0-4e85-a5a6-21f9aa1be0a3.jpeg,401709949,https://www.airbnb.com/users/show/401709949,Daniela & James,2021-05-15,,,within a few hours,100%,83%,f,https://a0.muscache.com/im/pictures/user/bda0e407-69ee-4ba6-b5c3-8a48219e9902.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bda0e407-69ee-4ba6-b5c3-8a48219e9902.jpg?aki_policy=profile_x_medium,Bedford-Stuyvesant,31.0,31.0,"['email', 'phone']",t,t,,Bedford-Stuyvesant,Brooklyn,40.69819,-73.94049,Private room in condo,Private room,1,,2 shared baths,,,"[""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Stove"", ""Paid parking off premises"", ""Wifi"", ""Hair dryer"", ""Shower gel"", ""Dryer"", ""Body soap"", ""TV with standard cable"", ""Washer"", ""Heating"", ""Microwave"", ""Dishes and silverware"", ""Conditioner"", ""Carbon monoxide alarm"", ""Bed linens"", ""Portable fans"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Clothing storage"", ""Coffee maker"", ""Hot water kettle"", ""Refrigerator"", ""Private entrance"", ""Shampoo"", ""Bathtub"", ""Dishwasher"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Freezer"", ""Kitchen"", ""Toaster"", ""Oven""]",,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,0,0,0,11,2024-11-04,4,0,0,2022-08-27,2023-04-16,3.75,3.75,2.75,4.0,4.0,3.25,3.25,,f,31,0,31,0,0.15
23439,657450415752189395,https://www.airbnb.com/rooms/657450415752189395,20241104040953,2024-11-04,city scrape,UES Trendy Studio Apartment,"** 1st floor Studio Apartment<br />** Kitchen finishes include countertops, appliances.<br />** Fully equipped kitchen with utensils, cutlery, etc.<br />** Wireless internet available<br />** Flat screen Smart TV with Roku Package<br />** Dining table<br />** Spacious Closets<br />** Parquet wood flooring<br />** Towels and Linens provided","About the Neighborhood:<br /><br />The Upper East Side in New York is a neighborhood located in Manhattan, to the east of Central Park. The Upper East Side also houses a few of the most impressive museums of New York.<br />This part of Lenox Hill has great shopping just minutes away. Specialty markets Agata and Valentina, Citarella, and A Matter of Health are right down the street. Great restaurants and popular bars are just blocks away. Carl Schurz Park, John Jay Park as well as the East River Promenade are close by. And access to public transportation couldn’t be easier: the 6 train is nearby, and the 72nd St. stop on the Second Avenue subway is five minutes away.<br /><br />PARKS<br />St. Catherine’s Park – 0.36 miles<br />John Jay Park – 0.43 miles<br />Central Park – 0.52 miles<br />Carl Schurz Park – 0.67 miles<br />Tramway Plaza – 0.73 miles<br /><br />MUSEUMS<br />Asia Society – 0.35 miles<br />Whitney Museum of American Art – 0.39 miles<br />Americas Society – 0.45 miles<br />",https://a0.muscache.com/pictures/miso/Hosting-657450415752189395/original/5a7ba6ed-3549-4c78-942e-fc90529d621c.jpeg,2867137,https://www.airbnb.com/users/show/2867137,Avi,2012-07-08,"New York, NY","We offer comfortable, high-end furnished apartments to our customers. Any one of our listings will have all the amenities your business needs, including a doorman, gym, full equipped kitchen, cable, and Wi-Fi.

KNOW WHAT WE PROVIDE

We don’t just want you to feel comfortable-we also want you to feel safe. For that reason, we’ve located our apartments in the middle of Midtown, near Times Square and the Empire State Building. We also have apartments near Columbus Circle and Lincoln Center. Simply tell us which location suits you best, and we’ll do our best to book you there.

Apartment amenities include furnishings, 24/7 doorman service, concierge service, maid service at extra cost, meeting rooms, and business centers, among others.

TRUST OUR TEAM
At Corporate Habitat, we want you to feel right at home, so we personalize each of the services we provide. You will have a personal assistant with our company when you hire us to find corporate housing. Your satisfaction is our goal, so we’ll treat you with integrity, honesty, and clarity. Let us make your trip to New York City as smooth as possible.

 ",within an hour,100%,86%,f,https://a0.muscache.com/im/pictures/user/2e2e20cc-bde2-40bf-ab97-6a8f126096d6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2e2e20cc-bde2-40bf-ab97-6a8f126096d6.jpg?aki_policy=profile_x_medium,,97.0,131.0,"['email', 'phone']",t,t,Neighborhood highlights,Upper East Side,Manhattan,40.76957,-73.95596,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Smoke alarm"", ""Stove"", ""Air conditioning"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Pets allowed"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Single level home"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Clothing storage"", ""Coffee maker"", ""Hot water kettle"", ""Refrigerator"", ""Bathtub"", ""Cooking basics"", ""Laundromat nearby"", ""Essentials"", ""Dining table"", ""Hangers"", ""Freezer"", ""Kitchen"", ""Toaster"", ""Oven""]",$150.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,9,39,69,344,2024-11-04,1,0,0,2023-07-31,2023-07-31,4.0,5.0,2.0,5.0,5.0,5.0,3.0,,f,92,92,0,0,0.06
