,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
452,483414,https://www.airbnb.com/rooms/483414,20241104040953,2024-11-04,city scrape,Best double Room all included wifi,"A 4 minute walk from metro , A or G,   Furnished  with  3 completely Private key locked bedrooms.  all included Wifi. shared Kitchen & bathroom. towels & Sheets are provided.  No smoking allowed.",A Recent Mix of diverse cultures that reflect All of NYC.,https://a0.muscache.com/pictures/miso/Hosting-483414/original/60940a13-538c-4ee1-a48d-385b629f183d.jpeg,1539749,https://www.airbnb.com/users/show/1539749,Edward,2011-12-27,"New York, NY","Music theater Production
I Use Airbnb because the Automated Service allows the reclaiming my time. 
I have 7 listings and lots of inquiries.  My photos are Accurate. I do not have time to show rooms prior to making a reservation.",within a few hours,100%,93%,f,https://a0.muscache.com/im/pictures/user/e2cc238b-8463-447a-83e7-4ee2dac5f936.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e2cc238b-8463-447a-83e7-4ee2dac5f936.jpg?aki_policy=profile_x_medium,Bedford-Stuyvesant,4.0,6.0,"['email', 'phone']",t,f,Neighborhood highlights,Bedford-Stuyvesant,Brooklyn,40.68476,-73.94867,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Lock on bedroom door"", ""Smoke alarm"", ""Stove"", ""Air conditioning"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Heating"", ""Dishes and silverware"", ""Microwave"", ""Bed linens"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Keypad"", ""Refrigerator"", ""Ethernet connection"", ""Cooking basics"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers"", ""Kitchen"", ""Oven""]",$49.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,,t,1,1,28,303,2024-11-04,30,4,0,2012-06-17,2024-08-23,4.7,4.77,4.57,4.63,4.6,4.53,4.6,,f,4,0,4,0,0.2
470,507393,https://www.airbnb.com/rooms/507393,20241104040953,2024-11-04,city scrape,Ready private furnished room w/Wifi,"4 minute walk to subway lines, A or G,    All Utilities Included & Wifi included.  This is 3 Bedroom apt. Flat.   Just freshly Painted.<br />40minute or less to Manhattan or JFK  <br />convenience shopping 24hr.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTA3Mzkz/original/ea643740-353a-499b-a35f-62a99d1f92e4.jpeg,1539749,https://www.airbnb.com/users/show/1539749,Edward,2011-12-27,"New York, NY","Music theater Production
I Use Airbnb because the Automated Service allows the reclaiming my time. 
I have 7 listings and lots of inquiries.  My photos are Accurate. I do not have time to show rooms prior to making a reservation.",within a few hours,100%,93%,f,https://a0.muscache.com/im/pictures/user/e2cc238b-8463-447a-83e7-4ee2dac5f936.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e2cc238b-8463-447a-83e7-4ee2dac5f936.jpg?aki_policy=profile_x_medium,Bedford-Stuyvesant,4.0,6.0,"['email', 'phone']",t,f,,Bedford-Stuyvesant,Brooklyn,40.68567,-73.94865,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Extra pillows and blankets"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Heating"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Keypad"", ""Cooking basics"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers"", ""First aid kit"", ""Kitchen""]",$49.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,,t,0,15,45,320,2024-11-04,64,2,0,2012-08-02,2024-07-29,4.58,4.67,4.78,4.78,4.56,4.41,4.59,,f,4,0,4,0,0.43
579,651648,https://www.airbnb.com/rooms/651648,20241104040953,2024-11-04,city scrape,"1879 Brownstone,  Private Room","Located in the historic Clinton Hill,   close to the BAM, Museums, Park, and Pratt Institute, we are located approx 1 mile to the Brooklyn Bridge and the piers.  This hip and trendy area is full of diverse cultures, artists, actors, and writers, and some of the best food in NYC. Three stops to Manhattan on the train, 10 minutes. This is a great area of Brooklyn for the adventurous traveler; come and join our neighborhood.<br /><br />Our goal is to create a space where you feel welcome and comfortable.","* Close to Prospect Park, Brooklyn Museum, Botanic Gardens,  all  Brooklyn art's  venues as well as Barclay Center and BAM.<br />* Close to Pratt Institute, St. Joseph College and LIU.<br />Three  stops away from Manhattan.",https://a0.muscache.com/pictures/miso/Hosting-651648/original/41f1ec29-7ff4-4521-b3cd-bd36f252f565.jpeg,3274376,https://www.airbnb.com/users/show/3274376,Edward,2012-08-15,"New York, NY","I live here in Brooklyn, in a 150- year old Brownstone with my two musical children, and my partner Sarah,  an artist, who loves gardening and good music. We have lived in this neighborhood for over 30 years and love the energy of this creative community.  

We enjoy hosting interesting, adventurous, and respectful guests.  If you are looking for an experience that is warm and friendly, you will enjoy our home.",within an hour,100%,82%,t,https://a0.muscache.com/im/users/3274376/profile_pic/1345082997/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3274376/profile_pic/1345082997/original.jpg?aki_policy=profile_x_medium,Clinton Hill,1.0,2.0,"['email', 'phone']",t,t,Neighborhood highlights,Clinton Hill,Brooklyn,40.68178,-73.96471,Private room,Private room,2,1.0,1 private bath,1.0,1.0,"[""Fire extinguisher"", ""Board games"", ""Smoke alarm"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Blender"", ""Body soap"", ""Books and reading material"", ""Heating"", ""Coffee maker: pour-over coffee"", ""Conditioner"", ""TV with Netflix"", ""Bed linens"", ""Carbon monoxide alarm"", ""Portable fans"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Hot water kettle"", ""Wine glasses"", ""Coffee"", ""Shampoo"", ""Host greets you"", ""Bathtub"", ""Cooking basics"", ""Laundromat nearby"", ""Essentials"", ""Dining table"", ""Hangers"", ""First aid kit"", ""Boombox radio w/CD sound system"", ""Window AC unit"", ""Clothing storage: closet""]",$286.00,3,21,1.0,3.0,21.0,21.0,3.0,21.0,,t,12,34,64,154,2024-11-04,124,11,4,2014-09-17,2024-10-28,4.94,4.94,4.94,4.97,4.92,4.89,4.84,OSE-STRREG-0002269,f,1,0,1,0,1.0
666,765569,https://www.airbnb.com/rooms/765569,20241104040953,2024-11-04,city scrape,"Boutique Brooklyn Condo, Quiet St, Great Location","A beautiful, sunny, new 2 bedroom condo sandwiched between all of Brooklyn's best neighborhoods! Easy access to all major trains, steps to the Brooklyn Bridge, and on a quiet tree lined street next to the Brooklyn Dazzler Luxury Hotel. Features 2 separate bedrooms with a queen and full bed.",,https://a0.muscache.com/pictures/11981899/9867e7a6_original.jpg,4036700,https://www.airbnb.com/users/show/4036700,Anna,2012-11-01,"New York, NY","I lived in New York City for 11 years, but am currently working in Haiti/DR. I work in the field of education- as a teacher, school leader, and teacher trainer.  In my free time I enjoy spending time with family and friends and being active and adventurous.",within a few hours,90%,52%,t,https://a0.muscache.com/im/users/4036700/profile_pic/1353038186/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4036700/profile_pic/1353038186/original.jpg?aki_policy=profile_x_medium,Downtown Brooklyn,3.0,3.0,"['email', 'phone', 'work_email']",t,t,,Downtown Brooklyn,Brooklyn,40.69619,-73.98324,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Iron"", ""TV"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Carbon monoxide alarm"", ""Hangers"", ""Lockbox"", ""Kitchen"", ""Shampoo"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Dryer""]",$200.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,2,126,2024-11-04,82,3,0,2012-12-02,2024-05-01,4.89,4.96,4.88,4.9,4.87,4.79,4.9,,f,1,1,0,0,0.56
685,783341,https://www.airbnb.com/rooms/783341,20241104040953,2024-11-04,city scrape,Jen’s Private Bedroom - Lower East Side,"RARE AVAILABILITY!!<br /><br />I am running a 20% OFF Special Monthly Discount for bookings that START December 19th until January 19th, 2025 (discount already added to the total)<br /><br />I can only book for 30 days or more due to the new regulations in NYC.<br /><br />My comfortable apartment is the perfect place to stay if you're interning, looking for an apartment, working remotely, or want to spend a month in NYC.","Lower East Side located between the Williamsburg Bridge and the Manhattan Bridge with the historic Brooklyn Bridge not far away. We're just north of the Financial District and South Street Seaport, and Chinatown. We are within 20 minutes walking distance of Little Italy, Soho, Tribeca, South Street Seaport, the Financial District. Also within walking distance are: Wall Street, Statue of Liberty, Battery Park, Ground Zero, the Lower East Side, East Village and K-town.<br /><br />Within one block, there is a trendy coffee shop (with free wifi), 24-hour deli, a supermarket, a dry-cleaner, a 2 drugstores (CVS & Riteaid), and the restaurants of the LES & the East Village. <br /><br />* with some of the best bars/restaurants available within walking distance. <br />Beauty on Essex, Doughnut Plant, Cafe Katja, Clinton Street Baking Company, Taquitoria, Il Laboratorio del Gelato, Katz's Deli, Morgensterns Finest Ice Cream, Fat Radish, Bacaro, Dudley's, Barrio Chino, An Choi, Russ & Daughters C",https://a0.muscache.com/pictures/airflow/Hosting-783341/original/788a95a4-5ff4-406d-9872-3f9cfd70ebaa.jpg,4111640,https://www.airbnb.com/users/show/4111640,Jennifer,2012-11-10,"New York, NY","New Yorker since 1995 and an Airbnb Superhost since 2012.

I am a well-seasoned host with a wealth of information.

I am a proud owner of my 3 bedroom apt on the Lower East Side.

I enjoy having guests so airbnb works for me.

I am a total foodie & I love to bargain shop.

I love to travel myself, go to see live music and spending time with family.

Health and fitness.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9ee979d6-e00b-4c76-b23b-35296f5d80a2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9ee979d6-e00b-4c76-b23b-35296f5d80a2.jpg?aki_policy=profile_x_medium,Lower East Side,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Lower East Side,Manhattan,40.71562,-73.98401,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Clothing storage: closet and dresser"", ""Coffee maker: drip coffee maker, french press"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Extra pillows and blankets"", ""Self check-in"", ""Hair dryer"", ""Free street parking"", ""Blender"", ""Paid street parking off premises"", ""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Microwave"", ""40 inch HDTV with Amazon Prime Video, Hulu, Netflix"", ""City skyline view"", ""Carbon monoxide alarm"", ""Bed linens"", ""Baking sheet"", ""Portable fans"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Iron"", ""Free parking on premises"", ""Cleaning products"", ""Hot water"", ""Hot water kettle"", ""Barbecue utensils"", ""Wine glasses"", ""Cleaning available during stay"", ""KitchenAid. Emerson Mini Fridge in private room refrigerator"", ""Bathtub"", ""Radiant heating"", ""Dishwasher"", ""Smart lock"", ""Cooking basics"", ""KitchenAid stainless steel gas stove"", ""Elevator"", ""Essentials"", ""Exterior security cameras on property"", ""Dining table"", ""Hangers"", ""Freezer"", ""Mini fridge"", ""Kitchen"", ""Toaster"", ""Window AC unit"", ""Oven"", ""Fast wifi \u2013 794 Mbps""]",$74.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,9,38,54,152,2024-11-04,69,2,0,2013-01-12,2024-09-16,4.84,4.87,4.75,4.96,4.88,4.83,4.83,,f,1,0,1,0,0.48
714,811238,https://www.airbnb.com/rooms/811238,20241104040953,2024-11-04,previous scrape,Warm and Beautiful Harlem Apartment,,,https://a0.muscache.com/pictures/12326893/469e8db6_original.jpg,4266017,https://www.airbnb.com/users/show/4266017,Michael,2012-11-27,"New York, NY","I am a Houstonian living in NYC. I love music and dancing. I enjoy learning and sharing new experiences. I am laid back, like to laugh and enjoy life.",a few days or more,0%,,f,https://a0.muscache.com/im/pictures/user/c0c7bec0-5e23-4180-97c5-6f07f0b93c6b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c0c7bec0-5e23-4180-97c5-6f07f0b93c6b.jpg?aki_policy=profile_x_medium,Harlem,1.0,4.0,"['email', 'phone']",t,t,,Harlem,Manhattan,40.8055,-73.94696,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,"[""Iron"", ""TV with standard cable"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Indoor fireplace"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Dryer""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,27,57,87,362,2024-11-04,8,0,0,2013-01-04,2016-08-15,4.71,5.0,5.0,5.0,5.0,4.43,4.71,,f,1,1,0,0,0.06
715,813225,https://www.airbnb.com/rooms/813225,20241104040953,2024-11-04,city scrape,"Quirky, Exposed-Brick Cozy Room Brooklyn Townhouse","Nice, cozy room in a historic, charming, 100+ year-old brownstone. Unbeatable location full of life and more than enough to do. All MTA subway lines are within walk-able distance. Check other, more affordable listings, under my profile!","Fort Greene, is one of the most diverse and safe neighborhoods in Brooklyn, if not NYC. It gets better every year! Downtown proper, which is less residential is down the road; it is changing at a fast pace. The latest addition to the neighborhood is City Point, a large, commercial and residential development. Once you step into  Fort Greene, you are entering one of the most after-sought, diverse and dynamic neighborhoods in the entire city. Fort Greene Park is the crown jewel of the neighborhood. The neighborhood is flanked South by Atlantic Terminal, Barclay's Center. To the North is the historical Brooklyn Navy Yard, epicenter of the USA's naval history. To the East you could find the Pratt Institute and the equally charming neighborhoods of Clinton Hill and Bedstuy. To the West is Downtown Brooklyn and Brooklyn Heights of course. Most subway lines stop by within a ten-minute walk radius.",https://a0.muscache.com/pictures/12156397/00f39388_original.jpg,149929,https://www.airbnb.com/users/show/149929,Obed,2010-06-22,"New York, NY",,within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/b7d05e3a-079b-45fb-9ea1-66c1c821e433.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b7d05e3a-079b-45fb-9ea1-66c1c821e433.jpg?aki_policy=profile_x_medium,Fort Greene,3.0,7.0,"['email', 'phone']",t,t,Neighborhood highlights,Fort Greene,Brooklyn,40.69098,-73.97196,Private room in townhouse,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Extra pillows and blankets"", ""Self check-in"", ""Wifi"", ""Garden view"", ""Hair dryer"", ""Free street parking"", ""TV with standard cable"", ""Heating"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Lockbox"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers""]",$65.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,,t,0,8,32,151,2024-11-04,40,1,0,2013-07-01,2024-09-28,4.88,4.97,4.82,4.95,4.97,4.97,4.92,,f,3,1,2,0,0.29
787,875111,https://www.airbnb.com/rooms/875111,20241104040953,2024-11-04,previous scrape,1-bedroom apt in Clinton Hill,,"My apt is in Clinton Hill, a beautiful neighborhood in Brooklyn.  It's within walking distance of Fort Greene Park (hwhich has a farmers market every Sat) and one can take a bus to Prospect Park (designed by Frederick Olmstead - designer of Central Park). Lots on good restaurants and bars in the area.  ",https://a0.muscache.com/pictures/miso/Hosting-875111/original/b5506beb-1203-4b47-976d-15b8721b7364.jpeg,2908554,https://www.airbnb.com/users/show/2908554,Michael,2012-07-11,"New York, NY","I'm a mid 40-something history professor. I'm interested in various cultural activities (film, art, literature). I love to cook and have a nice kitchen. What else? I play soccer and love to bike around NYC where I live (and other cities when I travel).",,,,f,https://a0.muscache.com/im/users/2908554/profile_pic/1342047060/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2908554/profile_pic/1342047060/original.jpg?aki_policy=profile_x_medium,Clinton Hill,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Clinton Hill,Brooklyn,40.68677,-73.96019,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Heating"", ""Washer"", ""Essentials"", ""Air conditioning"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer""]",,30,30,30.0,30.0,30.0,30.0,30.0,30.0,,t,0,0,0,0,2024-11-04,4,0,0,2014-04-24,2017-04-02,5.0,4.75,4.5,5.0,5.0,5.0,4.75,,t,1,1,0,0,0.03
891,1072481,https://www.airbnb.com/rooms/1072481,20241104040953,2024-11-04,city scrape,Bedroom for two in Chelsea,,,https://a0.muscache.com/pictures/16124324/068686ba_original.jpg,5479559,https://www.airbnb.com/users/show/5479559,Michael,2013-03-15,"New York, NY","Hi. I'm a single parent of two adorable kids. I love to cycle and exercise in general.
For work, I'm a caterer. 

",,,0%,f,https://a0.muscache.com/im/users/5479559/profile_pic/1389454849/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5479559/profile_pic/1389454849/original.jpg?aki_policy=profile_x_medium,Chelsea,1.0,1.0,"['email', 'phone']",t,t,,Chelsea,Manhattan,40.74424,-73.99573,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,"[""TV"", ""Heating"", ""Dishes and silverware"", ""Smoke alarm"", ""Cooking basics"", ""Stove"", ""Essentials"", ""Air conditioning"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Kitchen"", ""Fast wifi \u2013 222 Mbps"", ""Shampoo"", ""Oven"", ""Hair dryer"", ""Hot water""]",$100.00,30,35,30.0,30.0,35.0,35.0,30.0,35.0,,t,0,2,32,212,2024-11-04,306,0,0,2013-04-24,2022-12-20,4.64,4.74,4.14,4.89,4.89,4.95,4.75,,f,1,0,1,0,2.18
993,1336223,https://www.airbnb.com/rooms/1336223,20241104040953,2024-11-04,city scrape,Washer/Dryer in Chelsea/Hudson Yards private apt,"This entire private apartment comes with everything you need including your own Washer/Dryer which Michael will give you detergent for and show you how to use!  The location could not be more convenient, the LIRR ""Train to the Plane"" & subways are a 5 minute walk.","This neighborhood is at the crossroads of Times Square, Chelsea, Midtown and has The Hudson Yards, subways, The High Line, Madison Square Garden< Chelsea Market and Macy's all within a short walk.",https://a0.muscache.com/pictures/miso/Hosting-1336223/original/bef94393-eedd-4877-a335-028ac7fe79ff.jpeg,7245581,https://www.airbnb.com/users/show/7245581,Michael,2013-07-02,"New York, NY","I moved to Manhattan almost  right after graduating college and have since lived in almost every neighborhood. I  am a member of several local organizations for more than a decade. I  own properties in 3 different Manhattan neighborhoods.
I enjoy skiing,boating, billiards and tennis and have recently enjoyed a beginning in yoga. I would like to re- take up racquetball and golf which I used to play when I had more time and I love to travel.",within a few hours,100%,79%,f,https://a0.muscache.com/im/users/7245581/profile_pic/1372797129/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7245581/profile_pic/1372797129/original.jpg?aki_policy=profile_x_medium,Chelsea,18.0,26.0,"['email', 'phone']",t,t,Neighborhood highlights,Chelsea,Manhattan,40.749454498291016,-73.9964828491211,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Fire extinguisher"", ""Smoke alarm"", ""Gas stove"", ""Free washer \u2013 In unit"", ""Clothing storage: closet and dresser"", ""Extra pillows and blankets"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Paid parking lot off premises"", ""Body soap"", ""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Microwave"", ""City skyline view"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Coffee maker"", ""Hot water kettle"", ""Refrigerator"", ""Room-darkening shades"", ""Wine glasses"", ""HDTV with Chromecast, Hulu, standard cable"", ""Lockbox"", ""Shampoo"", ""Bathtub"", ""Cooking basics"", ""Essentials"", ""Dining table"", ""Hangers"", ""Freezer"", ""Kitchen"", ""Window AC unit"", ""Oven"", ""Free dryer \u2013 In unit""]",$98.00,120,730,120.0,120.0,730.0,730.0,120.0,730.0,,t,0,0,0,253,2024-11-04,38,1,0,2013-09-18,2024-05-25,4.74,4.84,4.71,4.87,4.92,4.74,4.5,,f,17,17,0,0,0.28
